
line2
line3

NREL 5.0 MW Baseline Wind Turbine for Use in Offshore Analysis.

    Time	WindVxi	GenPwr	RotSpeed	OoPDefl1	IPDefl1	OoPDefl2	IPDefl2	OoPDefl3	IPDefl3	RootFxc1	RootFyc1	RootFzc1	RotTorq
   (sec)	(m/sec)	(kW)	(rpm)	(m)	(m)	(m)	(m)	(m)	(m)	(kN)	(kN)	(kN)	(kNm)
1.053800000000000026e+01 1.140000000000000036e+01 4.995000000000000000e+03 1.202999999999999936e+01 5.435999999999999943e+00 -8.268999999999999684e-01 5.650000000000000355e+00 -9.102000000000000091e-01 5.224000000000000199e+00 5.936999999999999916e-02 2.841000000000000227e+02 -1.480999999999999943e+02 4.631000000000000227e+02 3.947000000000000000e+03
1.055000000000000071e+01 1.140000000000000036e+01 4.992000000000000000e+03 1.201999999999999957e+01 5.443999999999999950e+00 -8.387999999999999901e-01 5.650999999999999801e+00 -8.953999999999999737e-01 5.222999999999999865e+00 5.534000000000000030e-02 2.845000000000000000e+02 -1.509000000000000057e+02 4.648000000000000114e+02 3.949000000000000000e+03
1.056199999999999939e+01 1.140000000000000036e+01 4.990000000000000000e+03 1.201999999999999957e+01 5.451999999999999957e+00 -8.509999999999999787e-01 5.652999999999999581e+00 -8.798000000000000265e-01 5.222000000000000419e+00 4.979999999999999705e-02 2.850000000000000000e+02 -1.538000000000000114e+02 4.663999999999999773e+02 3.955000000000000000e+03
1.057499999999999929e+01 1.140000000000000036e+01 4.988000000000000000e+03 1.201999999999999957e+01 5.459999999999999964e+00 -8.635000000000000453e-01 5.653999999999999915e+00 -8.632999999999999563e-01 5.222000000000000419e+00 4.279999999999999777e-02 2.853999999999999773e+02 -1.565999999999999943e+02 4.681000000000000227e+02 3.966000000000000000e+03
1.058799999999999919e+01 1.140000000000000036e+01 4.986000000000000000e+03 1.201999999999999957e+01 5.467999999999999972e+00 -8.760999999999999899e-01 5.653999999999999915e+00 -8.460999999999999632e-01 5.221000000000000085e+00 3.438000000000000084e-02 2.856999999999999886e+02 -1.595000000000000000e+02 4.696999999999999886e+02 3.980000000000000000e+03
1.059999999999999964e+01 1.140000000000000036e+01 4.984000000000000000e+03 1.201999999999999957e+01 5.475999999999999979e+00 -8.888000000000000345e-01 5.655000000000000249e+00 -8.282000000000000473e-01 5.222000000000000419e+00 2.461999999999999952e-02 2.860000000000000000e+02 -1.623000000000000114e+02 4.713000000000000114e+02 3.999000000000000000e+03
1.061299999999999955e+01 1.140000000000000036e+01 4.982000000000000000e+03 1.200999999999999979e+01 5.483999999999999986e+00 -9.014999999999999680e-01 5.655000000000000249e+00 -8.097999999999999643e-01 5.222000000000000419e+00 1.358999999999999965e-02 2.863999999999999773e+02 -1.650999999999999943e+02 4.730000000000000000e+02 4.021000000000000000e+03
1.062500000000000000e+01 1.140000000000000036e+01 4.981000000000000000e+03 1.200999999999999979e+01 5.491999999999999993e+00 -9.142000000000000126e-01 5.653999999999999915e+00 -7.907999999999999474e-01 5.222999999999999865e+00 1.392000000000000008e-03 2.868000000000000114e+02 -1.679000000000000057e+02 4.746000000000000227e+02 4.046000000000000000e+03
1.063799999999999990e+01 1.140000000000000036e+01 4.980000000000000000e+03 1.200999999999999979e+01 5.500000000000000000e+00 -9.268999999999999462e-01 5.652999999999999581e+00 -7.712999999999999856e-01 5.224000000000000199e+00 -1.190000000000000085e-02 2.871000000000000227e+02 -1.705999999999999943e+02 4.761999999999999886e+02 4.074000000000000000e+03
1.065000000000000036e+01 1.140000000000000036e+01 4.979000000000000000e+03 1.200999999999999979e+01 5.508000000000000007e+00 -9.394000000000000128e-01 5.652000000000000135e+00 -7.514999999999999458e-01 5.225999999999999979e+00 -2.614999999999999963e-02 2.873999999999999773e+02 -1.733000000000000114e+02 4.778000000000000114e+02 4.105000000000000000e+03
1.066300000000000026e+01 1.140000000000000036e+01 4.979000000000000000e+03 1.200999999999999979e+01 5.516000000000000014e+00 -9.516000000000000014e-01 5.650999999999999801e+00 -7.312999999999999501e-01 5.227999999999999758e+00 -4.129000000000000031e-02 2.876000000000000227e+02 -1.760000000000000000e+02 4.793999999999999773e+02 4.136000000000000000e+03
1.067500000000000071e+01 1.140000000000000036e+01 4.979000000000000000e+03 1.200999999999999979e+01 5.522999999999999687e+00 -9.636000000000000121e-01 5.649000000000000021e+00 -7.109999999999999654e-01 5.230000000000000426e+00 -5.716000000000000247e-02 2.878999999999999773e+02 -1.785000000000000000e+02 4.810000000000000000e+02 4.170000000000000000e+03
1.068800000000000061e+01 1.140000000000000036e+01 4.979000000000000000e+03 1.200999999999999979e+01 5.530999999999999694e+00 -9.750999999999999668e-01 5.647000000000000242e+00 -6.905000000000000027e-01 5.232999999999999652e+00 -7.367999999999999550e-02 2.881999999999999886e+02 -1.810000000000000000e+02 4.825000000000000000e+02 4.203000000000000000e+03
1.069999999999999929e+01 1.140000000000000036e+01 4.980000000000000000e+03 1.200999999999999979e+01 5.538999999999999702e+00 -9.862999999999999545e-01 5.644999999999999574e+00 -6.699000000000000510e-01 5.235999999999999766e+00 -9.067999999999999672e-02 2.883999999999999773e+02 -1.834000000000000057e+02 4.841000000000000227e+02 4.237000000000000000e+03
1.071299999999999919e+01 1.140000000000000036e+01 4.980000000000000000e+03 1.200999999999999979e+01 5.546000000000000263e+00 -9.969000000000000083e-01 5.642000000000000348e+00 -6.493999999999999773e-01 5.240000000000000213e+00 -1.081000000000000016e-01 2.886999999999999886e+02 -1.856999999999999886e+02 4.856000000000000227e+02 4.270000000000000000e+03
1.072499999999999964e+01 1.140000000000000036e+01 4.982000000000000000e+03 1.200999999999999979e+01 5.554000000000000270e+00 -1.006999999999999895e+00 5.637999999999999901e+00 -6.290000000000000036e-01 5.243999999999999773e+00 -1.257000000000000062e-01 2.888999999999999773e+02 -1.879000000000000057e+02 4.871999999999999886e+02 4.301000000000000000e+03
1.073799999999999955e+01 1.140000000000000036e+01 4.983000000000000000e+03 1.200999999999999979e+01 5.560999999999999943e+00 -1.016000000000000014e+00 5.634999999999999787e+00 -6.087000000000000188e-01 5.248999999999999666e+00 -1.433999999999999997e-01 2.891000000000000227e+02 -1.899000000000000057e+02 4.886999999999999886e+02 4.331000000000000000e+03
1.075000000000000000e+01 1.140000000000000036e+01 4.985000000000000000e+03 1.201999999999999957e+01 5.567999999999999616e+00 -1.024999999999999911e+00 5.631000000000000227e+00 -5.887999999999999901e-01 5.253999999999999559e+00 -1.612000000000000099e-01 2.893000000000000114e+02 -1.919000000000000057e+02 4.903000000000000114e+02 4.359000000000000000e+03
1.076299999999999990e+01 1.140000000000000036e+01 4.987000000000000000e+03 1.201999999999999957e+01 5.575000000000000178e+00 -1.032999999999999918e+00 5.626000000000000334e+00 -5.691000000000000503e-01 5.259000000000000341e+00 -1.786999999999999977e-01 2.893999999999999773e+02 -1.938000000000000114e+02 4.918999999999999773e+02 4.383000000000000000e+03
1.077500000000000036e+01 1.140000000000000036e+01 4.989000000000000000e+03 1.201999999999999957e+01 5.581999999999999851e+00 -1.040999999999999925e+00 5.621999999999999886e+00 -5.499000000000000554e-01 5.264999999999999680e+00 -1.960000000000000075e-01 2.896000000000000227e+02 -1.955000000000000000e+02 4.936000000000000227e+02 4.405000000000000000e+03
1.078800000000000026e+01 1.140000000000000036e+01 4.991000000000000000e+03 1.201999999999999957e+01 5.589000000000000412e+00 -1.046999999999999931e+00 5.616999999999999993e+00 -5.311000000000000165e-01 5.270999999999999908e+00 -2.129999999999999949e-01 2.898999999999999773e+02 -1.970999999999999943e+02 4.951999999999999886e+02 4.423000000000000000e+03
1.080000000000000071e+01 1.140000000000000036e+01 4.993000000000000000e+03 1.201999999999999957e+01 5.596000000000000085e+00 -1.052999999999999936e+00 5.612000000000000099e+00 -5.129000000000000226e-01 5.277000000000000135e+00 -2.293999999999999928e-01 2.901000000000000227e+02 -1.985999999999999943e+02 4.968999999999999773e+02 4.437000000000000000e+03
1.081199999999999939e+01 1.140000000000000036e+01 4.996000000000000000e+03 1.201999999999999957e+01 5.602000000000000313e+00 -1.058000000000000052e+00 5.605999999999999872e+00 -4.954000000000000070e-01 5.283999999999999808e+00 -2.451000000000000123e-01 2.903000000000000114e+02 -2.000000000000000000e+02 4.985000000000000000e+02 4.447000000000000000e+03
1.082499999999999929e+01 1.140000000000000036e+01 4.998000000000000000e+03 1.202999999999999936e+01 5.607999999999999652e+00 -1.062000000000000055e+00 5.600999999999999979e+00 -4.784999999999999809e-01 5.291999999999999815e+00 -2.601999999999999869e-01 2.905000000000000000e+02 -2.011999999999999886e+02 5.003000000000000114e+02 4.453000000000000000e+03
1.083799999999999919e+01 1.140000000000000036e+01 5.001000000000000000e+03 1.202999999999999936e+01 5.613999999999999879e+00 -1.064999999999999947e+00 5.594999999999999751e+00 -4.623999999999999777e-01 5.299000000000000377e+00 -2.745000000000000218e-01 2.906999999999999886e+02 -2.023000000000000114e+02 5.020000000000000000e+02 4.455000000000000000e+03
1.084999999999999964e+01 1.140000000000000036e+01 5.003000000000000000e+03 1.202999999999999936e+01 5.620000000000000107e+00 -1.066999999999999948e+00 5.589000000000000412e+00 -4.470999999999999974e-01 5.307000000000000384e+00 -2.878000000000000003e-01 2.908000000000000114e+02 -2.033000000000000114e+02 5.038000000000000114e+02 4.452000000000000000e+03
1.086299999999999955e+01 1.140000000000000036e+01 5.006000000000000000e+03 1.202999999999999936e+01 5.626000000000000334e+00 -1.068000000000000060e+00 5.583000000000000185e+00 -4.326999999999999735e-01 5.315000000000000391e+00 -3.002000000000000224e-01 2.910000000000000000e+02 -2.041999999999999886e+02 5.056999999999999886e+02 4.445000000000000000e+03
1.087500000000000000e+01 1.140000000000000036e+01 5.008000000000000000e+03 1.203999999999999915e+01 5.631000000000000227e+00 -1.068999999999999950e+00 5.576999999999999957e+00 -4.192000000000000171e-01 5.323000000000000398e+00 -3.115999999999999881e-01 2.911999999999999886e+02 -2.050000000000000000e+02 5.076000000000000227e+02 4.434000000000000000e+03
1.088799999999999990e+01 1.140000000000000036e+01 5.010000000000000000e+03 1.203999999999999915e+01 5.636000000000000121e+00 -1.068999999999999950e+00 5.570999999999999730e+00 -4.067000000000000060e-01 5.331999999999999851e+00 -3.219000000000000195e-01 2.913000000000000114e+02 -2.056999999999999886e+02 5.095000000000000000e+02 4.419000000000000000e+03
1.090000000000000036e+01 1.140000000000000036e+01 5.012000000000000000e+03 1.203999999999999915e+01 5.641000000000000014e+00 -1.068000000000000060e+00 5.565000000000000391e+00 -3.952999999999999847e-01 5.339999999999999858e+00 -3.311000000000000054e-01 2.913999999999999773e+02 -2.063000000000000114e+02 5.115000000000000000e+02 4.401000000000000000e+03
1.091300000000000026e+01 1.140000000000000036e+01 5.013000000000000000e+03 1.203999999999999915e+01 5.644999999999999574e+00 -1.066000000000000059e+00 5.557999999999999829e+00 -3.849000000000000199e-01 5.349000000000000199e+00 -3.392000000000000015e-01 2.915000000000000000e+02 -2.066999999999999886e+02 5.136000000000000227e+02 4.379000000000000000e+03
1.092500000000000071e+01 1.140000000000000036e+01 5.015000000000000000e+03 1.203999999999999915e+01 5.650000000000000355e+00 -1.062999999999999945e+00 5.551999999999999602e+00 -3.755999999999999894e-01 5.357999999999999652e+00 -3.462000000000000077e-01 2.916000000000000227e+02 -2.071999999999999886e+02 5.157000000000000455e+02 4.355000000000000000e+03
1.093800000000000061e+01 1.140000000000000036e+01 5.016000000000000000e+03 1.203999999999999915e+01 5.652999999999999581e+00 -1.060000000000000053e+00 5.546000000000000263e+00 -3.674999999999999933e-01 5.366999999999999993e+00 -3.519999999999999796e-01 2.916999999999999886e+02 -2.075000000000000000e+02 5.177999999999999545e+02 4.328000000000000000e+03
1.094999999999999929e+01 1.140000000000000036e+01 5.017000000000000000e+03 1.203999999999999915e+01 5.657000000000000028e+00 -1.056999999999999940e+00 5.540000000000000036e+00 -3.604999999999999871e-01 5.376999999999999780e+00 -3.567000000000000171e-01 2.918000000000000114e+02 -2.078000000000000114e+02 5.201000000000000227e+02 4.300000000000000000e+03
1.096299999999999919e+01 1.140000000000000036e+01 5.017000000000000000e+03 1.203999999999999915e+01 5.660000000000000142e+00 -1.052999999999999936e+00 5.533999999999999808e+00 -3.548000000000000043e-01 5.386000000000000121e+00 -3.603000000000000091e-01 2.918999999999999773e+02 -2.079000000000000057e+02 5.222999999999999545e+02 4.270000000000000000e+03
1.097499999999999964e+01 1.140000000000000036e+01 5.017000000000000000e+03 1.205000000000000071e+01 5.663000000000000256e+00 -1.048000000000000043e+00 5.527999999999999581e+00 -3.502000000000000113e-01 5.394999999999999574e+00 -3.628000000000000114e-01 2.920000000000000000e+02 -2.080999999999999943e+02 5.247000000000000455e+02 4.239000000000000000e+03
1.098799999999999955e+01 1.140000000000000036e+01 5.017000000000000000e+03 1.205000000000000071e+01 5.666000000000000369e+00 -1.044000000000000039e+00 5.522999999999999687e+00 -3.468999999999999861e-01 5.403999999999999915e+00 -3.644000000000000017e-01 2.921000000000000227e+02 -2.081999999999999886e+02 5.271000000000000227e+02 4.209000000000000000e+03
1.100000000000000000e+01 1.140000000000000036e+01 5.017000000000000000e+03 1.205000000000000071e+01 5.668000000000000149e+00 -1.038999999999999924e+00 5.517999999999999794e+00 -3.447999999999999954e-01 5.413000000000000256e+00 -3.649999999999999911e-01 2.921000000000000227e+02 -2.081999999999999886e+02 5.296000000000000227e+02 4.178000000000000000e+03
1.101299999999999990e+01 1.140000000000000036e+01 5.016000000000000000e+03 1.205000000000000071e+01 5.669999999999999929e+00 -1.032999999999999918e+00 5.512999999999999901e+00 -3.437999999999999945e-01 5.421999999999999709e+00 -3.645999999999999797e-01 2.921999999999999886e+02 -2.081999999999999886e+02 5.322000000000000455e+02 4.149000000000000000e+03
1.102500000000000036e+01 1.140000000000000036e+01 5.015000000000000000e+03 1.203999999999999915e+01 5.671999999999999709e+00 -1.028000000000000025e+00 5.508000000000000007e+00 -3.441000000000000170e-01 5.431000000000000050e+00 -3.634999999999999898e-01 2.921999999999999886e+02 -2.081999999999999886e+02 5.347999999999999545e+02 4.120000000000000000e+03
1.103800000000000026e+01 1.140000000000000036e+01 5.014000000000000000e+03 1.203999999999999915e+01 5.673000000000000043e+00 -1.022999999999999909e+00 5.503000000000000114e+00 -3.453999999999999848e-01 5.440000000000000391e+00 -3.615999999999999770e-01 2.923000000000000114e+02 -2.081999999999999886e+02 5.375000000000000000e+02 4.094000000000000000e+03
1.105000000000000071e+01 1.140000000000000036e+01 5.012000000000000000e+03 1.203999999999999915e+01 5.674999999999999822e+00 -1.018000000000000016e+00 5.498999999999999666e+00 -3.478999999999999870e-01 5.448000000000000398e+00 -3.590999999999999748e-01 2.921999999999999886e+02 -2.080999999999999943e+02 5.402000000000000455e+02 4.070000000000000000e+03
1.106199999999999939e+01 1.140000000000000036e+01 5.011000000000000000e+03 1.203999999999999915e+01 5.674999999999999822e+00 -1.012999999999999901e+00 5.495000000000000107e+00 -3.513999999999999901e-01 5.456000000000000405e+00 -3.558999999999999941e-01 2.921000000000000227e+02 -2.080000000000000000e+02 5.428999999999999773e+02 4.049000000000000000e+03
1.107499999999999929e+01 1.140000000000000036e+01 5.009000000000000000e+03 1.203999999999999915e+01 5.676000000000000156e+00 -1.008999999999999897e+00 5.491999999999999993e+00 -3.558000000000000052e-01 5.464000000000000412e+00 -3.523000000000000020e-01 2.920000000000000000e+02 -2.078000000000000114e+02 5.456000000000000227e+02 4.031000000000000000e+03
1.108799999999999919e+01 1.140000000000000036e+01 5.007000000000000000e+03 1.203999999999999915e+01 5.676000000000000156e+00 -1.004999999999999893e+00 5.488000000000000433e+00 -3.612000000000000210e-01 5.471000000000000085e+00 -3.482000000000000095e-01 2.918999999999999773e+02 -2.076999999999999886e+02 5.483999999999999773e+02 4.017000000000000000e+03
1.109999999999999964e+01 1.140000000000000036e+01 5.005000000000000000e+03 1.203999999999999915e+01 5.676999999999999602e+00 -1.000999999999999890e+00 5.485000000000000320e+00 -3.674000000000000044e-01 5.477999999999999758e+00 -3.437999999999999945e-01 2.918000000000000114e+02 -2.075999999999999943e+02 5.512000000000000455e+02 4.006000000000000000e+03
1.111299999999999955e+01 1.140000000000000036e+01 5.003000000000000000e+03 1.203999999999999915e+01 5.676000000000000156e+00 -9.975000000000000533e-01 5.482999999999999652e+00 -3.743000000000000216e-01 5.485000000000000320e+00 -3.391000000000000125e-01 2.916000000000000227e+02 -2.074000000000000057e+02 5.541000000000000227e+02 3.999000000000000000e+03
1.112500000000000000e+01 1.140000000000000036e+01 5.001000000000000000e+03 1.203999999999999915e+01 5.676000000000000156e+00 -9.946000000000000396e-01 5.480000000000000426e+00 -3.817999999999999727e-01 5.490999999999999659e+00 -3.341999999999999971e-01 2.915000000000000000e+02 -2.073000000000000114e+02 5.570000000000000000e+02 3.996000000000000000e+03
